record_id,product_name,category,actual_price_num,discount_amount,discount_percent_calc,rating,rating_count
961,"Xiaomi Mi 4A Dual_Band Ethernet 1200Mbps Speed Router| 2.4GHz & 5GHz Frequency|128MB RAM | DualCore 4 Thread CPU|4 Omni Directional Antenna|Mi Wi-Fi app-Parental Control & Anti Hacking|Repeater, White",Computers&Accessories|NetworkingDevices|Routers,2999.0,1565.0,47.82,4.0,"11,113"
962,SLOVIC® Tripod Mount Adapter| Tripod Mobile Holder|Tripod Phone Mount(Made in India)| Smartphone Clip Clipper 360 Degree for Taking Magic Video Shots & Pictures.,Electronics|Cameras&Photography|Accessories|Tripods&Monopods|Tabletop&TravelTripods,799.0,326.0,59.2,4.4,"10,773"
963,"Sounce Gold Plated 3.5 mm Headphone Splitter for Computer 2 Male to 1 Female 3.5mm Headphone Mic Audio Y Splitter Cable Smartphone Headset to PC Adapter – (Black,20cm)","Electronics|Headphones,Earbuds&Accessories|Adapters",999.0,120.0,87.99,3.9,"6,491"
964,"Orico 2.5""(6.3cm) USB 3.0 HDD Enclosure Case Cover for SATA SSD HDD | SATA SSD HDD Enclosure High Speed USB 3.0 | Tool Free Installation | Black",Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,999.0,657.0,34.23,4.3,"13,944"
965,"Logitech G402 Hyperion Fury USB Wired Gaming Mouse, 4,000 DPI, Lightweight, 8 Programmable Buttons, Compatible for PC/Mac - Black",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice,2895.0,1995.0,31.09,4.6,"10,760"
966,"Panasonic Eneloop BQ-CC55N Advanced, Smart and Quick Charger for AA & AAA Rechargeable Batteries, White",Electronics|GeneralPurposeBatteries&BatteryChargers,1500.0,1500.0,0.0,4.4,"25,996"
967,"Logitech K380 Wireless Multi-Device Keyboard for Windows, Apple iOS, Apple TV Android or Chrome, Bluetooth, Compact Space-Saving Design, PC/Mac/Laptop/Smartphone/Tablet (Dark Grey)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",3195.0,2640.0,17.37,4.5,"16,146"
968,Canon PIXMA E477 All-in-One Wireless Ink Efficient Colour Printer (White/Blue),"Computers&Accessories|Printers,Inks&Accessories|Printers",6355.0,5299.0,16.62,3.9,"8,280"
969,"Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable, 1.2M, Tangle Resistant, Fast Data Sync(Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,699.0,263.0,62.37,4.1,450
970,"Redgear Cosmo 7,1 Usb Gaming Wired Over Ear Headphones With Mic With Virtual Surround Sound,50Mm Driver, Rgb Leds & Remote Control(Black)",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Headsets,2999.0,1990.0,33.64,4.3,"14,237"
971,Belkin Essential Series 4-Socket Surge Protector Universal Socket with 5ft Heavy Duty Cable (Grey),Electronics|PowerAccessories|SurgeProtectors,1499.0,1289.0,14.01,4.5,"20,668"
972,"Classmate Long Book - Unruled, 160 Pages, 314 mm x 194 mm - Pack Of 3","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",165.0,165.0,0.0,4.5,"1,674"
973,"Artis AR-45W-MG2 45 Watts MG2 Laptop Adapter/Charger Compatible with MB Air 13” & MB Air 11” (14.5 V, 3.1 A) Connector: MG2 (T Tip Connector)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies,3499.0,1699.0,51.44,3.6,"7,689"
974,"Imou 360° 1080P Full HD Security Camera, Human Detection, Motion Tracking, 2-Way Audio, Night Vision, Dome Camera with WiFi & Ethernet Connection, Alexa Google Assistant, Up to 256GB SD Card Support",Electronics|Cameras&Photography|SecurityCameras|DomeCameras,7500.0,2299.0,69.35,4.1,"5,554"
975,"Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters), Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,700.0,219.0,68.71,4.3,"20,053"
976,"E-COSMOS 5V 1.2W Portable Flexible USB LED Light (Colours May Vary, Small, EC-POF1)",Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,39.0,39.0,0.0,3.8,"3,344"
977,"Xiaomi Pad 5| Qualcomm Snapdragon 860| 120Hz Refresh Rate| 6GB, 128GB| 2.5K+ Display (10.95-inch/27.81cm)|1 Billion Colours| Dolby Vision Atmos| Quad Speakers| Wi-Fi| Gray",Computers&Accessories|Tablets,37999.0,26999.0,28.95,4.6,"2,886"
978,Sennheiser CX 80S in-Ear Wired Headphones with in-line One-Button Smart Remote with Microphone Black,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1990.0,1490.0,25.13,4.1,"98,250"
979,HB Plus Folding Height Adjustable Aluminum Foldable Portable Adjustment Desktop Laptop Holder Riser Stand,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,1949.0,398.0,79.58,4.0,75
980,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,899.0,349.0,61.18,4.5,149
981,HP 65W AC Laptops Charger Adapter 4.5mm for HP Pavilion Black (Without Power Cable),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies,1547.0,770.0,50.23,4.3,"2,585"
982,"Tukzer Fully Foldable Tabletop Desktop Tablet Mobile Stand Holder - Angle & Height Adjustable for Desk, Cradle, Dock, Compatible with Smartphones & Tablets (White)",Electronics|Mobiles&Accessories|MobileAccessories|Stands,1299.0,279.0,78.52,4.0,"5,072"
983,"Gizga Essentials Cable Organiser, Cord Management System for PC, TV, Home Theater, Speaker & Cables, Reusable Cable Organizer for Desk, WFH Accessories, Organizer Tape Roll, Reusable Cable Ties Strap",HomeImprovement|Electrical|CordManagement,599.0,249.0,58.43,4.5,"5,985"
984,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,499.0,115.0,76.95,4.0,"7,732"
985,Camel Oil Pastel with Reusable Plastic Box - 50 Shades,Home&Kitchen|CraftMaterials|PaintingMaterials,230.0,230.0,0.0,4.5,"9,427"
986,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Rebellious Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,999.0,399.0,60.06,4.1,"1,780"
987,"HP M270 Backlit USB Wired Gaming Mouse with 6 Buttons, 4-Speed Customizable 2400 DPI, Ergonomic Design, Breathing LED Lighting, Metal Scroll Wheel, Lightweighted / 3 Years Warranty (7ZZ87AA), Black",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice,700.0,599.0,14.43,4.3,"2,301"
988,"Foxin FTC 12A / Q2612A Black Laser Toner Cartridge Compatible with Laserjet 1020,M1005,1018,1010,1012,1015,1020 Plus,1022,3015,3020,3030,3050, 3050Z, 3052,3055 (Black)","Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|TonerCartridges",1150.0,598.0,48.0,4.1,"2,535"
989,Robustrion [Anti-Scratch] & [Smudge Proof] [Bubble Free] Premium Tempered Glass Screen Protector Guard for Samsung Galaxy Tab A8 10.5 inch [SM-X200/X205/X207] 2022,Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors,1499.0,399.0,73.38,4.0,691
990,"PC SQUARE Laptop Tabletop Stand/ Computer Tablet Stand 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Desktop Holder Compatible with MacBook, HP, Dell, Lenovo & All Other Notebook (Silver)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,1299.0,499.0,61.59,4.1,"2,740"
991,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Technology & Quick Charge 3.0, Compatible with All Type-C & Micro USB Devices (ABDC-10, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,499.0,199.0,60.12,4.1,602
992,"Lenovo 130 Wireless Compact Mouse, 1K DPI Optical sensor, 2.4GHz Wireless NanoUSB, 10m range, 3button(left,right,scroll) upto 3M left/right clicks, 10 month battery, Ambidextrous, Ergonomic GY51C12380","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",1090.0,579.0,46.88,4.4,"3,482"
993,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399.0,179.0,55.14,4.0,"1,423"
994,"Pilot Frixion Clicker Roller Pen (Blue), (9000019529)","OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|LiquidInkRollerballPens",100.0,90.0,10.0,4.1,"6,199"
995,"ZEBRONICS Aluminium Alloy Laptop Stand, Compatible with 9-15.6 inch Laptops, 7 Angles Adjustable, Anti Slip Silicon Rubber Pads, Foldable, Velvet Pouch Inside, Zeb-NS2000 (Dark Grey)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,1999.0,899.0,55.03,4.4,"1,667"
996,"HP K500F Backlit Membrane Wired Gaming Keyboard with Mixed Color Lighting, Metal Panel with Logo Lighting, 26 Anti-Ghosting Keys, and Windows Lock Key / 3 Years Warranty(7ZZ97AA)",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingKeyboards,1800.0,1149.0,36.17,4.3,"4,723"
997,GIZGA Club-laptop Neoprene Reversible for 15.6-inches Laptop Sleeve - Black-Red,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,499.0,249.0,50.1,4.2,"22,860"
998,Inventis 5V 1.2W Portable Flexible USB LED Light Lamp (Colors may vary),Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,39.0,39.0,0.0,3.6,"13,572"
999,TP-Link TL-WA855RE 300 Mbps Wi-Fi Range Extender (White),Computers&Accessories|NetworkingDevices|Repeaters&Extenders,3599.0,1599.0,55.57,4.2,"16,182"
1000,"boAt Stone 250 Portable Wireless Speaker with 5W RMS Immersive Audio, RGB LEDs, Up to 8HRS Playtime, IPX7 Water Resistance, Multi-Compatibility Modes(Black)",Electronics|HomeAudio|Speakers|BluetoothSpeakers,3990.0,1199.0,69.95,4.2,"2,908"
1001,"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,499.0,209.0,58.12,3.9,536
1002,"Offbeat® - DASH 2.4GHz Wireless + Bluetooth 5.1 Mouse, Multi-Device Dual Mode Slim Rechargeable Silent Click Buttons Wireless Bluetooth Mouse, 3 Adjustable DPI, Works on 2 devices at the same time with a switch button for Windows/Mac/Android/Ipad/Smart TV","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",1499.0,1099.0,26.68,4.2,"2,375"
1003,"Classmate Drawing Book - Unruled, 40 Pages, 210 mm x 297 mm - Pack Of 4","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",120.0,120.0,0.0,4.5,"4,951"
1004,"HP GK320 Wired Full Size RGB Backlight Mechanical Gaming Keyboard, 4 LED Indicators, Mechanical Switches, Double Injection Key Caps, and Windows Lock Key(4QN01AA)",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingKeyboards,3499.0,1519.0,56.59,4.3,408
1005,Parker Moments Vector Timecheck Gold Trim Roller Ball Pen (Black),"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|LiquidInkRollerballPens",420.0,420.0,0.0,4.2,"1,926"
1006,Camlin Elegante Fountain Pen - Black/Blue/Red,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|FountainPens",225.0,225.0,0.0,4.1,"4,798"
1007,"CARECASE® Optical Bay 2nd Hard Drive Caddy, 9.5 mm CD/DVD Drive Slot for SSD and HDD",Computers&Accessories|Accessories&Peripherals|HardDriveAccessories|Caddies,799.0,199.0,75.09,4.1,"7,333"
1008,"WeCool S5 Long Selfie Stick, with Large Reinforced Tripod Stand up to 61 Inch / 156 Cms, Ultra Long Multi Function Bluetooth Selfie Stick with 1/4 Screw Compatible with Gopro, Camera, and Ring Light",Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,3999.0,1799.0,55.01,4.6,245
1009,"Canon E4570 All-in-One Wi-Fi Ink Efficient Colour Printer with FAX/ADF/Duplex Printing (Black)- Smart Speaker Compatible, Standard","Computers&Accessories|Printers,Inks&Accessories|Printers|InkjetPrinters",9625.0,8349.0,13.26,3.8,"3,652"
1010,"Crucial P3 500GB PCIe 3.0 3D NAND NVMe M.2 SSD, up to 3500MB/s - CT500P3SSD8",Computers&Accessories|Components|InternalSolidStateDrives,6100.0,3307.0,45.79,4.3,"2,515"
1011,"Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Galaxy S10E S10 S9 S8 Plus S10+,Note 10 Note 9 Note 8,S20,M31S,M40,Realme X3,Pixel 2 Xl (3 Ft Pack Of 1,Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,1299.0,325.0,74.98,4.2,"10,576"
1012,HP v222w 64GB USB 2.0 Pen Drive (Silver),Computers&Accessories|ExternalDevices&DataStorage|PenDrives,1300.0,449.0,65.46,4.2,"4,959"
1013,"Duracell Ultra Alkaline D Battery, 2 Pcs",Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,400.0,380.0,5.0,4.4,"2,111"
1014,BESTOR® LCD Writing Tablet/pad 12 inches | Electronic Writing Scribble Board for Kids | Kids Learning Toy | Portable Ruff for LCD Paperless Memo Digital Tablet Notepad E-Writer/Writing/Drawing Pad Home/School/Office (Black),"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",1399.0,499.0,64.33,3.9,"1,462"
1015,"Lenovo IdeaPad 3 11th Gen Intel Core i3 15.6"" FHD Thin & Light Laptop(8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Xbox Game Pass/Platinum Grey/1.7Kg), 81X800LGIN",Computers&Accessories|Laptops|TraditionalLaptops,59890.0,37247.0,37.81,4.0,323
1016,boAt BassHeads 900 On-Ear Wired Headphones with Mic (White),"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",2490.0,849.0,65.9,4.2,"91,188"
1017,"Zebronics Astra 10 Portable Wireless BT v5.0 Speaker, 10W RMS Power, 15* Hours Backup, 2.25"" Drive Size, up to 6.4"" Mobile Holder Support, Carry Handle, USB, mSD, AUX Input and FM Radio with Antenna",Electronics|HomeAudio|Speakers|OutdoorSpeakers,1999.0,799.0,60.03,3.7,418
1018,"KINGONE Wireless Charging Pencil (2nd Generation) for iPad with Magnetic and Tilt Sensitive, Palm Rejection, Compatible with Apple iPad Pro 11 inch 1/2/3/4, iPad Pro 12.9 Inch 3/4/5/6, iPad Air 4/5, mini6",Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,6999.0,2599.0,62.87,4.5,"1,526"
1019,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Data Sync Cable Compatible with One Plus 10R / 9RT/ 9 pro/ 9R/ 8T/ 9/ Nord & for All Type C Devices – Red, 1 Meter",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,999.0,199.0,80.08,4.5,127
1020,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,800.0,269.0,66.38,3.6,"10,134"
1021,"SWAPKART Portable Flexible Adjustable Eye Protection USB LED Desk Light Table Lamp for Reading, Working on PC, Laptop, Power Bank, Bedroom ( Multicolour )",Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,999.0,298.0,70.17,4.3,"1,552"
1022,"Infinity (JBL Fuze 100, Wireless Portable Bluetooth Speaker with Mic, Deep Bass, Dual Equalizer, IPX7 Waterproof, Rugged Fabric Design (Black)",Electronics|HomeAudio|Speakers|OutdoorSpeakers,2999.0,1499.0,50.02,4.1,"25,262"
1023,"Pigeon by Stovekraft Amaze Plus Electric Kettle (14289) with Stainless Steel Body, 1.5 litre, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,1245.0,649.0,47.87,3.9,"1,23,365"
1024,"USHA Quartz Room Heater with Overheating Protection (3002, Ivory, 800 Watts)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",1695.0,1199.0,29.26,3.6,"13,300"
1025,"Amazon Brand - Solimo 2000/1000 Watts Room Heater with Adjustable Thermostat (ISI certified, White colour, Ideal for small to medium room/area)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",2000.0,1199.0,40.05,4.0,"18,543"
1026,"StyleHouse Lint Remover for Woolen Clothes, Electric Lint Remover, Best Lint Shaver for Clothes","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",999.0,455.0,54.45,4.1,"3,578"
1027,beatXP Kitchen Scale Multipurpose Portable Electronic Digital Weighing Scale | Weight Machine With Back light LCD Display | White |10 kg | 2 Year Warranty |,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,1999.0,199.0,90.05,3.7,"2,031"
1028,Glun Multipurpose Portable Electronic Digital Weighing Scale Weight Machine (10 Kg - with Back Light),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,499.0,293.0,41.28,3.9,"44,994"
1029,"Pigeon Polypropylene Mini Handy and Compact Chopper with 3 Blades for Effortlessly Chopping Vegetables and Fruits for Your Kitchen (12420, Green, 400 ml)",Home&Kitchen|Kitchen&Dining|KitchenTools|ManualChoppers&Chippers|Choppers,495.0,199.0,59.8,4.1,"2,70,563"
1030,"Prestige 1.5 Litre Kettle 1500-watts, Red",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,1245.0,749.0,39.84,3.9,"31,783"
1031,Bajaj RHX-2 800-Watt Room Heater (White),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",1549.0,1399.0,9.68,3.9,"2,602"
1032,"Prestige Electric Kettle PKOSS - 1500watts, Steel (1.5Ltr), Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,1445.0,749.0,48.17,3.9,"63,350"
1033,Pigeon by Stovekraft Cruise 1800 watt Induction Cooktop (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,3193.0,1699.0,46.79,3.8,"54,032"
1034,Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,1345.0,1043.0,22.45,3.8,"15,592"
1035,"SHOPTOSHOP Electric Lint Remover, Best Lint Shaver for Clothes,Lint Remover for Woolen Clothes ,Lint Remover for Sweaters","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",999.0,499.0,50.05,4.1,"4,859"
1036,Orpat OEH-1260 2000-Watt Fan Heater (Grey),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",1650.0,1464.0,11.27,4.1,"14,120"
1037,PRO365 Indo Mocktails/Coffee Foamer/Cappuccino/Lemonade/Milk Frother (6 Months Warranty),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,499.0,249.0,50.1,3.3,"8,427"
1038,"Bajaj DX-6 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",1400.0,625.0,55.36,4.2,"23,316"
1039,"Croma 500W Mixer Grinder with 3 Stainless Steel Leak-proof Jars, 3 speed & Pulse function, 2 years warranty (CRAK4184, White & Purple)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,2500.0,1290.0,48.4,4.0,"6,530"
1040,Havells Instanio 3-Litre Instant Geyser (White/Blue),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",6190.0,3600.0,41.84,4.3,"11,924"
1041,"Morphy Richards OFR Room Heater, 09 Fin 2000 Watts Oil Filled Room Heater , ISI Approved (OFR 9 Grey)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters",13999.0,6549.0,53.22,4.0,"2,961"
